LLT_Code,PT_Code
10067338,10067338
10067339,10067339
10067340,10056325
10067341,10059349
10067342,10061428
10067343,10075049
10067344,10085423
10067345,10025487
10067346,10012575
10067347,10067347
10067348,10067348
10067349,10067349
10067350,10067350
10067351,10067351
10067352,10067352
10067353,10067353
10067354,10067354
10067355,10019345
10067356,10064012
10067357,10067357
10067358,10067349
10067359,10067350
10067360,10067360
10067361,10056473
10067362,10067362
10067363,10050522
10067364,10074462
10067365,10067365
10067366,10067366
10067367,10050897
10067368,10052402
10067369,10067369
10067370,10068331
10067371,10067371
10067372,10067372
10067373,10067371
10067374,10067372
10067375,10067375
10067376,10067376
10067377,10008882
10067378,10067378
10067379,10067806
10067380,10067380
10067381,10030875
10067382,10030875
10067383,10067383
10067384,10035732
10067385,10041536
10067386,10035226
10067387,10067387
10067388,10067388
10067389,10067389
10067390,10017865
10067391,10068559
10067392,10006825
10067393,10068559
10067394,10006825
10067395,10067395
10067396,10067395
10067397,10067395
10067398,10067398
10067399,10067399
10067400,10076783
10067401,10024184
10067402,10067402
10067403,10067402
10067404,10067402
10067405,10067402
10067406,10067402
10067407,10067407
10067408,10067876
10067409,10067409
10067410,10067410
10067411,10067411
10067412,10033649
10067413,10035616
10067414,10061946
10067415,10060088
10067416,10067876
10067417,10067410
10067418,10067418
10067419,10067419
10067420,10034336
10067421,10067418
10067422,10007661
10067423,10007661
10067424,10067424
10067425,10036030
10067426,10067426
10067427,10067427
10067428,10050510
10067429,10061761
10067430,10065787
10067431,10067431
10067432,10067432
10067433,10070519
10067434,10067434
10067435,10067431
10067436,10034539
10067437,10067432
10067438,10067438
10067439,10067439
10067440,10067439
10067441,10067441
10067442,10067442
10067443,10034674
10067444,10069568
10067445,10052235
10067446,10042928
10067447,10062002
10067448,10061105
10067449,10081227
10067450,10067450
10067451,10081227
10067452,10081227
10067453,10062136
10067454,10069871
10067455,10012575
10067456,10069871
10067457,10069873
10067458,10069871
10067459,10075201
10067460,10012689
10067461,10069873
10067462,10067462
10067463,10051818
10067464,10026882
10067465,10057840
10067466,10067466
10067467,10067467
10067468,10067468
10067469,10066968
10067470,10067470
10067471,10067472
10067472,10067472
10067473,10067473
10067474,10080517
10067475,10028810
10067476,10067476
10067477,10067477
10067478,10067478
10067479,10070517
10067480,10017737
10067481,10067482
10067482,10067482
10067483,10067482
10067484,10067484
10067485,10067485
10067486,10067486
10067487,10067487
10067488,10065684
10067489,10015901
10067490,10067490
10067491,10027439
10067492,10067492
10067493,10067493
10067494,10067494
10067495,10041347
10067496,10067496
10067497,10009825
10067498,10004055
10067499,10067499
10067500,10021321
10067501,10060825
10067502,10067502
10067503,10004055
10067504,10031264
10067505,10067505
10067506,10067499
10067507,10067505
10067508,10067508
10067509,10067508
10067510,10067510
10067511,10067511
10067512,10067512
10067513,10067513
10067514,10017865
10067515,10067515
10067516,10042128
10067517,10067517
10067518,10067517
10067519,10067519
10067520,10042604
10067521,10051656
10067522,10015769
10067523,10061101
10067524,10008479
10067525,10067519
10067526,10019974
10067527,10067527
10067528,10067528
10067529,10072927
10067530,10067530
10067531,10072927
10067532,10072927
10067533,10067533
10067534,10067534
10067535,10067535
10067536,10070273
10067537,10067537
10067538,10081202
10067539,10063244
10067540,10063243
10067541,10067535
10067542,10005472
10067543,10067533
10067544,10067534
10067545,10067533
10067546,10067534
10067547,10012680
10067548,10067548
10067549,10067549
10067550,10042772
10067551,10067551
10067552,10038901
10067553,10067553
10067554,10067554
10067555,10067555
10067556,10009900
10067557,10067557
10067558,10060954
10067559,10025169
10067560,10067560
10067561,10024419
10067562,10034879
10067563,10061101
10067564,10067564
10067565,10067565
10067566,10067566
10067567,10067567
10067568,10037249
10067569,10052243
10067570,10050283
10067571,10029155
10067572,10067572
10067573,10014387
10067574,10002847
10067575,10067575
10067576,10067576
10067577,10067576
10067578,10067576
10067579,10067579
10067580,10067580
10067581,10067580
10067582,10067580
10067583,10067580
10067584,10067584
10067585,10067585
10067586,10043248
10067587,10067587
10067588,10037688
10067589,10002959
10067590,10028047
10067591,10072753
10067592,10076573
10067593,10072754
10067594,10067594
10067595,10067595
10067596,10067596
10067597,10061448
10067598,10067598
10067599,10067599
10067600,10052248
10067601,10067601
10067602,10053872
10067603,10069825
10067604,10018767
10067605,10024382
10067606,10044696
10067607,10010252
10067608,10067608
10067609,10067609
10067610,10067610
10067611,10024382
10067612,10067612
10067613,10008509
10067614,10014347
10067615,10041746
10067616,10057647
10067617,10057647
10067618,10067618
10067619,10067618
10067620,10067620
10067621,10067621
10067622,10067622
10067623,10067623
10067624,10003246
10067625,10036898
10067626,10042008
10067627,10078218
10067628,10067628
10067629,10070994
10067630,10076398
10067631,10057332
10067632,10067632
10067633,10067633
10067634,10070994
10067635,10076398
10067636,10078218
10067637,10067628
10067638,10057332
10067639,10067639
10067640,10067640
10067641,10067641
10067642,10067642
10067643,10069880
10067644,10083842
10067645,10067641
10067646,10064252
10067647,10067647
10067648,10067648
10067649,10043634
10067650,10043634
10067651,10003178
10067652,10067652
10067653,10067653
10067654,10067080
10067655,10027486
10067656,10020919
10067657,10067657
10067658,10067658
10067659,10067659
10067660,10067660
10067661,10067661
10067662,10067662
10067663,10067663
10067664,10067664
10067665,10067665
10067666,10067666
10067667,10067667
10067668,10067668
10067669,10067669
10067670,10067670
10067671,10067671
10067672,10067672
10067673,10067660
10067674,10018935
10067675,10000285
10067676,10066286
10067677,10067672
10067678,10067672
10067679,10080718
10067680,10069860
10067681,10067681
10067682,10067487
10067683,10067683
10067684,10067684
10067685,10028424
10067686,10037466
10067687,10037466
10067688,10067688
10067689,10067689
10067690,10069568
10067691,10067803
10067692,10053406
10067693,10067575
10067694,10076595
10067695,10033295
10067696,10033295
10067697,10067697
10067698,10067705
10067699,10067699
10067700,10077756
10067701,10067701
10067702,10067702
10067703,10067703
10067704,10067704
10067705,10067705
10067706,10061159
10067707,10061159
10067708,10061858
10067709,10022970
10067710,10076897
10067711,10002948
10067712,10053692
10067713,10077756
10067714,10067702
10067715,10067715
10067716,10067703
10067717,10067715
10067718,10067718
10067719,10067719
10067720,10067720
10067721,10067721
10067722,10067722
10067723,10067723
10067724,10067724
10067725,10067725
10067726,10067726
10067727,10076288
10067728,10067728
10067729,10067729
10067730,10067730
10067731,10067731
10067732,10067732
10067733,10067723
10067734,10002261
10067735,10067718
10067736,10067736
10067737,10067737
10067738,10067738
10067739,10067739
10067740,10067740
10067741,10067741
10067742,10067742
10067743,10067743
10067744,10067744
10067745,10067745
10067746,10067917
10067747,10068798
10067748,10066286
10067749,10015150
10067750,10067750
10067751,10067750
10067752,10067752
10067753,10067752
10067754,10066414
10067755,10067752
10067756,10047793
10067757,10067757
10067758,10067758
10067759,10067759
10067760,10067760
10067761,10021240
10067762,10053615
10067763,10013654
10067764,10067764
10067765,10067765
10067766,10067766
10067767,10067767
10067768,10067768
10067769,10067769
10067770,10067770
10067771,10067771
10067772,10067772
10067773,10067773
10067774,10067774
10067775,10067775
10067776,10067776
10067777,10067777
10067778,10011659
10067779,10067770
10067780,10019936
10067781,10067781
10067782,10061877
10067783,10067774
10067784,10067784
10067785,10067785
10067786,10067786
10067787,10067787
10067788,10067788
10067789,10075243
10067790,10036759
10067791,10071129
10067792,10075567
10067793,10041579
10067794,10077143
10067795,10068727
10067796,10067796
10067797,10067796
10067798,10067786
10067799,10067788
10067800,10016454
10067801,10067801
10067802,10067802
10067803,10067803
10067804,10067804
10067805,10067805
10067806,10067806
10067807,10067807
10067808,10014561
10067809,10067805
10067810,10037153
10067811,10067351
10067812,10050202
10067813,10042772
10067814,10066286
10067815,10011035
10067816,10014498
10067817,10067817
10067818,10067817
10067819,10087998
10067820,10087998
10067821,10067821
10067822,10067822
10067823,10067823
10067824,10051305
10067825,10062585
10067826,10067826
10067827,10067826
10067828,10061927
10067829,10067829
10067830,10067830
10067831,10067831
10067832,10067832
10067833,10072998
10067834,10014368
10067835,10026871
10067836,10051908
10067837,10067399
10067838,10067383
10067839,10067917
10067840,10067725
10067841,10067730
10067842,10061858
10067843,10068887
10067844,10051177
10067845,10051177
10067846,10051177
10067847,10014395
10067848,10067848
10067849,10067849
10067850,10067850
10067851,10067851
10067852,10067852
10067853,10049823
10067854,10020112
10067855,10067855
10067856,10017885
10067857,10067857
10067858,10054979
10067859,10067859
10067860,10021789
10067861,10066973
10067862,10067859
10067863,10067863
10067864,10067863
10067865,10067863
10067866,10067866
10067867,10030338
10067868,10067868
10067869,10067869
10067870,10067870
10067871,10067871
10067872,10070457
10067873,10067873
10067874,10077591
10067875,10022524
10067876,10067876
10067877,10067877
10067878,10054193
10067879,10011878
10067880,10067485
10067881,10005028
10067882,10040872
10067883,10052891
10067884,10017543
10067885,10065173
10067886,10003840
10067887,10067887
10067888,10067887
10067889,10067889
10067890,10067863
10067891,10067891
10067892,10049422
10067893,10028334
10067894,10080359
10067895,10067895
10067896,10067896
10067897,10066699
10067898,10018767
10067899,10035509
10067900,10059242
10067901,10014190
10067902,10067902
10067903,10067903
10067904,10017624
10067905,10049704
10067906,10034018
10067907,10034018
10067908,10067908
10067909,10004017
10067910,10004017
10067911,10004017
10067912,10080548
10067913,10004017
10067914,10004017
10067915,10004017
10067916,10080548
10067917,10067917
10067918,10067917
10067919,10067920
10067920,10067920
10067921,10052273
10067922,10062362
10067923,10067923
10067924,10070445
10067925,10067925
10067926,10067926
10067927,10081578
10067928,10017414
10067929,10017412
10067930,10070445
10067931,10062191
10067932,10063522
10067933,10067926
10067934,10068813
10067935,10067935
10067936,10067936
10067937,10067937
10067938,10070162
10067939,10070406
10067940,10067940
10067941,10005468
10067942,10067942
10067943,10067943
10067944,10067944
10067945,10067946
10067946,10067946
10067947,10067947
10067948,10067948
10067949,10067947
10067950,10067950
10067951,10067951
10067952,10061630
10067953,10067953
10067954,10067954
10067955,10067954
10067956,10067954
10067957,10056988
10067958,10056988
10067959,10088022
10067960,10088022
10067961,10067961
10067962,10067962
10067963,10067961
10067964,10067962
10067965,10081227
10067966,10024434
10067967,10067967
10067968,10067946
10067969,10067969
10067970,10067125
10067971,10067125
10067972,10067972
10067973,10067973
10067974,10034660
10067975,10067975
10067976,10035598
10067977,10052384
10067978,10067975
10067979,10067979
10067980,10017779
10067981,10011078
10067982,10067982
10067983,10067982
10067984,10067984
10067985,10067985
10067986,10067986
10067987,10027267
10067988,10036105
10067989,10067989
10067990,10073439
10067991,10067991
10067992,10063746
10067993,10067993
10067994,10067994
10067995,10067995
10067996,10067996
10067997,10067997
10067998,10067998
10067999,10053409
10068000,10053408
10068001,10053405
10068002,10053407
10068003,10068003
10068004,10018706
10068005,10058900
10068006,10063408
10068007,10068007
10068008,10068008
10068009,10068009
10068010,10068010
10068011,10068011
10068012,10068012
10068013,10068013
10068014,10068014
10068015,10068015
10068016,10068016
10068017,10068025
10068018,10068026
10068019,10068027
10068020,10068027
10068021,10052891
10068022,10068016
10068023,10068016
10068024,10053406
10068025,10068025
10068026,10068026
10068027,10068027
10068028,10068009
10068029,10068010
10068030,10068011
10068031,10053406
10068032,10068032
10068033,10068033
10068034,10068034
10068035,10068035
10068036,10068036
10068037,10058359
10068038,10068034
10068039,10015120
10068040,10068036
10068041,10043306
10068042,10068042
10068043,10068043
10068044,10068044
10068045,10014166
10068046,10051055
10068047,10058119
10068048,10068048
10068049,10068048
10068050,10068048
10068051,10068051
10068052,10068052
10068053,10068048
10068054,10068048
10068055,10068055
10068056,10068056
10068057,10068057
10068058,10068058
10068059,10068059
10068060,10037784
10068061,10002967
10068062,10049927
10068063,10002967
10068064,10049927
10068065,10068065
10068066,10068066
10068067,10068067
10068068,10068068
10068069,10051676
10068070,10068067
10068071,10068071
10068072,10068072
10068073,10008570
10068074,10068074
10068075,10068075
10068076,10068076
10068077,10063369
10068078,10042862
10068079,10054133
10068080,10063326
10068081,10068081
10068082,10068081
10068083,10068081
10068084,10067564
10068085,10067322
10068086,10067519
10068087,10067519
10068088,10014675
10068089,10015031
10068090,10070100
10068091,10068091
10068092,10068092
10068093,10068093
10068094,10068094
10068095,10068095
10068096,10068096
10068097,10068097
10068098,10068098
10068099,10087333
10068100,10068100
10068101,10068101
10068102,10068091
10068103,10068092
10068104,10063292
10068105,10005002
10068106,10068106
10068107,10068107
10068108,10068101
10068109,10028596
10068110,10079925
10068111,10068111
10068112,10059213
10068113,10019731
10068114,10075995
10068115,10068115
10068116,10068116
10068117,10068117
10068118,10068115
10068119,10068119
10068120,10068119
10068121,10068121
10068122,10068122
10068123,10068123
10068124,10068124
10068125,10068125
10068126,10068121
10068127,10068123
10068128,10068128
10068129,10068128
10068130,10077905
10068131,10064805
10068132,10068132
10068133,10068133
10068134,10068331
10068135,10057285
10068136,10057286
10068137,10029934
10068138,10068138
10068139,10068139
10068140,10064666
10068141,10069861
10068142,10068142
10068143,10067979
10068144,10068144
10068145,10069861
10068146,10069861
10068147,10073356
10068148,10068148
10068149,10068149
10068150,10068150
10068151,10075014
10068152,10063395
10068153,10064684
10068154,10053487
10068155,10044221
10068156,10068148
10068157,10068157
10068158,10076665
10068159,10068159
10068160,10003074
10068161,10049267
10068162,10058039
10068163,10021789
10068164,10052211
10068165,10068165
10068166,10052211
10068167,10068165
10068168,10068168
10068169,10020850
10068170,10047655
10068171,10063341
10068172,10068172
10068173,10047655
10068174,10068174
10068175,10068174
10068176,10011077
10068177,10024384
10068178,10024384
10068179,10068183
10068180,10068180
10068181,10052686
10068182,10013913
10068183,10068183
10068184,10068184
10068185,10068185
10068186,10081988
10068187,10008118
10068188,10068188
10068189,10068189
10068190,10068190
10068191,10068191
10068192,10068189
10068193,10068189
10068194,10068190
10068195,10068190
10068196,10068196
10068197,10068197
10068198,10014893
10068199,10040628
10068200,10008882
10068201,10074498
10068209,10041582
10068210,10017913
10068211,10028692
10068212,10028692
10068213,10068213
10068214,10068214
10068215,10068562
10068216,10068563
10068217,10068564
10068218,10017913
10068219,10068219
10068220,10068220
10068221,10048663
10068222,10052096
10068223,10068223
10068224,10068224
10068225,10068225
10068226,10068226
10068227,10068227
10068228,10070692
10068229,10068229
10068230,10068230
10068231,10068231
10068232,10068232
10068233,10068233
10068234,10057304
10068235,10016002
10068236,10068236
10068237,10068237
10068238,10068237
10068239,10068239
10068240,10036099
10068241,10058808
10068242,10030924
10068243,10030924
10068244,10030924
10068245,10030924
10068246,10030924
10068247,10030924
10068248,10020603
10068249,10030924
10068250,10030924
10068251,10030924
10068252,10020603
10068253,10048782
10068254,10041569
10068255,10068255
10068256,10063829
10068257,10068255
10068258,10068255
10068259,10068255
10068260,10068255
10068261,10068261
10068262,10068262
10068263,10068263
10068264,10068255
10068265,10068255
10068266,10068266
10068267,10068267
10068268,10068268
10068269,10003084
10068270,10068268
10068271,10068271
10068272,10068272
10068273,10068273
10068278,10068278
10068279,10068279
10068280,10009259
10068281,10004213
10068282,10042744
10068283,10070472
10068284,10070471
10068285,10007513
10068286,10068286
10068287,10068287
10068288,10070608
10068289,10068289
10068290,10068290
10068291,10004017
10068292,10004017
10068293,10067689
10068294,10034133
10068295,10049085
10068296,10004017
10068297,10004017
10068298,10073753
10068301,10068301
10068302,10057259
10068303,10082202
10068304,10068304
10068305,10072388
10068306,10068306
10068307,10001551
10068308,10023230
10068309,10033371
10068310,10040943
10068311,10048669
10068312,10044390
10068313,10068313
10068314,10087209
10068315,10068315
10068316,10016946
10068317,10068317
10068318,10068318
10068319,10068319
10068320,10068320
10068321,10068321
10068322,10068322
10068323,10068323
10068324,10068327
10068325,10068327
10068326,10068326
10068327,10068327
10068328,10027405
10068329,10000159
10068330,10015037
10068331,10068331
10068332,10068331
10068333,10067265
10068334,10067265
10068335,10067265
10068336,10068336
10068337,10070456
10068338,10070450
10068339,10021464
10068340,10021464
10068341,10020161
10068342,10053942
10068343,10070455
10068344,10053942
10068345,10068317
10068346,10068346
10068347,10068346
10068348,10068348
10068349,10068349
10068350,10068348
10068351,10068351
10068352,10048824
10068353,10061660
10068354,10068354
10068355,10068355
10068356,10068356
10068357,10068357
10068358,10068358
10068359,10068359
10068360,10038845
10068361,10028533
10068362,10067387
10068363,10027864
10068364,10027864
10068365,10068365
10068366,10068366
10068367,10068367
10068368,10068368
10068369,10068369
10068370,10068370
10068371,10002537
10068372,10048870
10068373,10057681
10068374,10010428
10068375,10068379
10068376,10068380
10068377,10068377
10068378,10068378
10068379,10068379
10068380,10068380
10068381,10068377
10068382,10068378
10068383,10068383
10068384,10068354
10068385,10068385
10068386,10068386
10068387,10003569
10068388,10068388
10068389,10038907
10068390,10023256
10068391,10066001
10068392,10068388
10068393,10003553
10068394,10068394
10068395,10068395
10068396,10063130
10068397,10047650
10068398,10000269
10068399,10016454
10068400,10070644
10068401,10008118
10068402,10068402
10068403,10068403
10068404,10068404
10068405,10018473
10068406,10068406
10068407,10068407
10068408,10068408
10068409,10068407
10068410,10061627
10068411,10068411
10068412,10004137
10068413,10000269
10068414,10080093
10068415,10068415
10068416,10068416
10068417,10068417
10068418,10068418
10068419,10068419
10068420,10068420
10068421,10068421
10068422,10068422
10068423,10068423
10068424,10068424
10068425,10068425
10068426,10068426
10068427,10068427
10068428,10068428
10068429,10007196
10068430,10033316
10068431,10033320
10068432,10033318
10068433,10033317
10068434,10035769
10068435,10035768
10068436,10062087
10068437,10035766
10068438,10035769
10068439,10035768
10068440,10062087
10068441,10047302
10068442,10069867
10068443,10069861
10068444,10068444
10068445,10050425
10068446,10027175
10068447,10068447
10068448,10068448
10068449,10068461
10068450,10021151
10068451,10083622
10068452,10083622
10068453,10083622
10068454,10076661
10068455,10004939
10068456,10004791
10068457,10004791
10068458,10004791
10068459,10004791
10068460,10016237
10068461,10068461
10068462,10003553
10068463,10003553
10068464,10004137
10068465,10080092
10068466,10008882
10068467,10074903
10068468,10035663
10068469,10073311
10068470,10068470
10068471,10068471
10068472,10068470
10068473,10068471
10068474,10068474
10068475,10068475
10068476,10061758
10068477,10068477
10068478,10048956
10068479,10068479
10068480,10057624
10068481,10014378
10068482,10068482
10068483,10068483
10068484,10068484
10068485,10078752
10068486,10068486
10068487,10068487
10068488,10068488
10068489,10068489
10068490,10004797
10068491,10004794
10068492,10068492
10068493,10062039
10068494,10068494
10068495,10068495
10068496,10068496
10068497,10068497
10068498,10068498
10068499,10068499
10068500,10068500
10068501,10011652
10068502,10057869
10068503,10072561
10068504,10068494
10068505,10061324
10068506,10055082
10068507,10068495
10068508,10068496
10068509,10068497
10068510,10068498
10068511,10068499
10068512,10068500
10068513,10068513
10068514,10068514
10068515,10068515
10068516,10068516
10068517,10068517
10068518,10068518
10068519,10068519
10068520,10077107
10068521,10076104
10068522,10053757
10068523,10066821
10068524,10059059
10068525,10011033
10068526,10061619
10068527,10076104
10068528,10068515
10068529,10011033
10068530,10025409
10068531,10081481
10068532,10068532
10068533,10068533
10068534,10068534
10068535,10074896
10068536,10069862
10068537,10069862
10068538,10011091
10068539,10057461
10068540,10057461
10068541,10057461
10068542,10057461
10068543,10074896
10068544,10068564
10068545,10068563
10068546,10068546
10068547,10068547
10068548,10068548
10068549,10014080
10068550,10006451
10068551,10054196
10068552,10003239
10068553,10002172
10068554,10068547
10068555,10068547
10068556,10068556
10068557,10042458
10068558,10068168
10068559,10068559
10068560,10057970
10068561,10014431
10068562,10068562
10068563,10068563
10068564,10068564
10068565,10068565
10068566,10068142
10068567,10011817
10068568,10052686
10068569,10052686
10068570,10010041
10068571,10068571
10068572,10039464
10068573,10039465
10068574,10039467
10068575,10068575
10068576,10068575
10068577,10068577
10068578,10020893
10068579,10017888
10068580,10017888
10068581,10068581
10068582,10068582
10068583,10068583
10068584,10068584
10068585,10068581
10068586,10049226
10068587,10012599
10068588,10012599
10068589,10019022
10068590,10024434
10068591,10024434
10068592,10006256
10068593,10068593
10068594,10019022
10068595,10068595
10068596,10068596
10068597,10068597
10068598,10051050
10068599,10011322
10068600,10068597
10068601,10068601
10068602,10068601
10068603,10068601
10068604,10068601
10068605,10068605
10068606,10068605
10068607,10068607
10068608,10068608
10068609,10030963
10068610,10068610
10068611,10068611
10068612,10068612
10068613,10068613
10068614,10068614
10068615,10038695
10068616,10068616
10068617,10011078
10068618,10058441
10068619,10058441
10068620,10068620
10068621,10068621
10068622,10022687
10068623,10059486
10068624,10068624
10068625,10068625
10068626,10068621
10068627,10068627
10068628,10068628
10068629,10068629
10068630,10068630
10068631,10068631
10068632,10068632
10068633,10056276
10068634,10066185
10068635,10010507
10068636,10010507
10068637,10074431
10068638,10063841
10068639,10034529
10068640,10020877
10068641,10068641
10068642,10068642
10068643,10068643
10068644,10068644
10068645,10040738
10068646,10003119
10068647,10068647
10068648,10051524
10068649,10068642
10068650,10068650
10068651,10068651
10068652,10068652
10068653,10068653
10068654,10005082
10068655,10068655
10068656,10081204
10068657,10081204
10068658,10023204
10068659,10002156
10068660,10029174
10068661,10061159
10068662,10068662
10068663,10068663
10068664,10068664
10068665,10068665
10068666,10073329
10068667,10003239
10068668,10027145
10068669,10003246
10068670,10003677
10068671,10027590
10068672,10068662
10068673,10027145
10068674,10064516
10068675,10005971
10068676,10068676
10068677,10068677
10068678,10043903
10068679,10064390
10068680,10064390
10068681,10072883
10068682,10068682
10068683,10068682
10068684,10082507
10068685,10082507
10068686,10054806
10068687,10068687
10068688,10068688
10068689,10068689
10068690,10068690
10068691,10062060
10068692,10062060
10068693,10068693
10068694,10068694
10068695,10068693
10068696,10025219
10068697,10068697
10068698,10068698
10068699,10068699
10068700,10068700
10068701,10068701
10068702,10068698
10068703,10075049
10068704,10068698
10068705,10068698
10068706,10070457
10068707,10048653
10068708,10068708
10068709,10068709
10068710,10068710
10068711,10081440
10068712,10068712
10068713,10028335
10068714,10028335
10068715,10068715
10068716,10068712
10068717,10068717
10068718,10036600
10068719,10033295
10068720,10040490
10068721,10049502
10068722,10046424
10068723,10068723
10068724,10068724
10068725,10068725
10068726,10068726
10068727,10068727
10068728,10068728
10068729,10013654
10068730,10068728
10068731,10068731
10068732,10068732
10068733,10068733
10068734,10068734
10068735,10068735
10068736,10069339
10068737,10068737
10068738,10068652
10068739,10037400
10068740,10037400
10068741,10003074
10068742,10035132
10068743,10070272
10068744,10070159
10068745,10070273
10068746,10068492
10068747,10068747
10068748,10037844
10068749,10068749
10068750,10034133
10068751,10034133
10068752,10077305
10068762,10024184
10068763,10061588
10068764,10009944
10068765,10009944
10068766,10068766
10068767,10068767
10068768,10068768
10068769,10041206
10068770,10063546
10068771,10068771
10068772,10041242
10068773,10068773
10068774,10068774
10068776,10068776
10068777,10068776
10068778,10068778
10068779,10068778
10068780,10068780
10068781,10006256
10068782,10006256
10068783,10068783
10068784,10068784
10068785,10068785
10068786,10068786
10068787,10068787
10068788,10068788
10068789,10068789
10068790,10068790
10068791,10068791
10068792,10068792
10068793,10068793
10068794,10080768
10068795,10070356
10068796,10068796
10068797,10068797
10068798,10068798
10068799,10068799
10068800,10068800
10068801,10068801
10068802,10057146
10068803,10002475
10068804,10008129
10068805,10022611
10068806,10010540
10068807,10012426
10068808,10014971
10068809,10068809
10068810,10068810
10068811,10027462
10068812,10068812
10068813,10068813
10068814,10068783
10068815,10068815
10068816,10027462
10068817,10068812
10068818,10068813
10068819,10068819
10068820,10068820
10068821,10068821
10068822,10068822
10068823,10068823
10068824,10054805
10068825,10018464
10068826,10077479
10068827,10068821
10068828,10068828
10068829,10068829
10068830,10063837
10068831,10035001
10068832,10018276
10068833,10068833
10068834,10068834
10068835,10068943
10068836,10068836
10068837,10068836
10068838,10068838
10068839,10068839
10068840,10068840
10068841,10068841
10068842,10068842
10068843,10068839
10068844,10024652
10068845,10068845
10068846,10062696
10068847,10061254
10068848,10018498
10068849,10018498
10068850,10068850
10068851,10068851
10068852,10008958
10068853,10068853
10068854,10075996
10068855,10068855
10068856,10068856
10068857,10068857
10068858,10068858
10068859,10068859
10068860,10068860
10068861,10068861
10068862,10068871
10068863,10009868
10068864,10003664
10068865,10042640
10068866,10068866
10068867,10064162
10068868,10068859
10068869,10066050
10068870,10066050
10068871,10068871
10068872,10068872
10068873,10068873
10068874,10042747
10068875,10068875
10068876,10068876
10068877,10068877
10068878,10068878
10068879,10068879
10068880,10068880
10068881,10068881
10068882,10068882
10068883,10068883
10068884,10068884
10068885,10068885
10068886,10068886
10068887,10068887
10068888,10068888
10068889,10068889
10068890,10068890
10068891,10068891
10068892,10068892
10068893,10068893
10068894,10042128
10068895,10068895
10068896,10059387
10068897,10048992
10068898,10010041
10068899,10033847
10068900,10078004
10068901,10033425
10068902,10025425
10068903,10061169
10068904,10009269
10068905,10021333
10068906,10068906
10068907,10066261
10068908,10066260
10068909,10068909
10068910,10068910
10068911,10068911
10068912,10068912
10068913,10068913
10068914,10013892
10068915,10068912
10068916,10068909
10068917,10068910
10068918,10013892
10068919,10008958
10068920,10050763
10068921,10068921
10068922,10068922
10068923,10068923
10068924,10068924
10068925,10068925
10068926,10068926
10068927,10030210
10068928,10056091
10068929,10041009
10068930,10067315
10068931,10034587
10068932,10068932
10068933,10068925
10068934,10030210
10068935,10056091
10068936,10008629
10068937,10068937
10068938,10020635
10068939,10020635
10068940,10016952
10068941,10007027
10068942,10050522
10068943,10068943
10068944,10056871
10068945,10068945
10068946,10072878
10068947,10069853
10068948,10064538
10068949,10077812
10068950,10069871
10068951,10012578
10068952,10012575
10068953,10077812
10068954,10068954
10068955,10068954
10068956,10068956
10068957,10068957
10068958,10038845
10068959,10062776
10068960,10068960
10068961,10068961
10068962,10068961
10068963,10013990
10068964,10068964
10068965,10062019
10068966,10068966
10068967,10068967
10068968,10068968
10068969,10068969
10068970,10068970
10068971,10068971
10068972,10068972
10068973,10068973
10068974,10068974
10068975,10068975
10068976,10068976
10068977,10068977
10068978,10068978
10068979,10068979
10068980,10068980
10068981,10068981
10068982,10068982
10068983,10068983
10068984,10068984
10068985,10068985
10068986,10068986
10068987,10068987
10068988,10068988
10068989,10068989
10068990,10047793
10068991,10078002
10068992,10068964
10068993,10068964
10068994,10068980
10068995,10062019
10068996,10065374
10068997,10068997
10068998,10068998
10068999,10068999
10069000,10069000
10069001,10028756
10069002,10069002
10069003,10051481
10069004,10061274
10069005,10061274
10069006,10051481
10069007,10069771
10069008,10069008
10069009,10069771
10069010,10069010
10069011,10018654
10069012,10077359
10069013,10069013
10069014,10045412
10069015,10077359
10069016,10045412
10069017,10063547
10069018,10069018
10069019,10068388
10069020,10069020
10069021,10069021
10069022,10069022
10069023,10062226
10069024,10069024
10069025,10069024
10069026,10069026
10069027,10011781
10069028,10043255
10069029,10069029
10069030,10060872
10069031,10069029
10069032,10069029
10069033,10027417
10069034,10069034
10069035,10057617
10069036,10057518
10069037,10052086
10069038,10052086
10069039,10069034
10069040,10051763
10069041,10051763
10069042,10051763
10069043,10051763
10069044,10069044
10069045,10069045
10069046,10069046
10069047,10048736
10069048,10069702
10069049,10069049
10069050,10069702
10069051,10069051
10069052,10069052
10069053,10069053
10069054,10069054
10069055,10069055
10069056,10069056
10069057,10069057
10069058,10069058
10069059,10072943
10069060,10069060
10069061,10069061
10069062,10042863
10069063,10000097
10069064,10000097
10069065,10069065
10069066,10069066
10069067,10069067
10069068,10075078
10069069,10014642
10069070,10069070
10069071,10069070
10069072,10049442
10069073,10088903
10069074,10088902
10069075,10051260
10069076,10051260
10069077,10006445
10069078,10052608
10069079,10054045
10069080,10041576
10069081,10006445
10069082,10069070
10069083,10069083
10069084,10069083
10069085,10069085
10069086,10046696
10069087,10069087
10069088,10069088
10069089,10069089
10069090,10069837
10069091,10069091
10069092,10051045
10069093,10069093
10069094,10060310
10069095,10064684
10069096,10051045
10069097,10069097
10069098,10069098
10069099,10069099
10069100,10064050
10069101,10069101
10069102,10069102
10069103,10069103
10069104,10069104
10069105,10069105
10069106,10069106
10069107,10069107
10069108,10044006
